464,95.300294,93.981475,97.188536
465,95.615287,94.259847,97.205158
466,95.824757,94.481109,97.244849
467,95.815507,94.535297,97.261473
468,95.833571,94.530106,97.285367
469,95.832649,94.512056,97.332522
470,95.838441,94.485352,97.349771
471,96.10707,94.735295,97.403355
472,96.152911,94.813066,97.417586
473,96.138405,94.75168,97.46949
474,96.202215,94.8863,97.492702
475,96.110412,94.883653,97.504793
476,96.121403,94.917874,97.535395
477,96.315417,95.18026,97.574361
478,96.522348,95.290516,97.61449
479,96.725855,95.433034,97.660024
480,96.890572,95.631447,97.689959
481,96.753614,95.602481,97.733849
482,96.639612,95.564638,97.752767
483,96.666226,95.642152,97.791038
484,96.544871,95.505416,97.811311
485,96.659631,95.603415,97.862709
486,96.809048,95.804092,97.882859
487,96.983748,95.930742,97.908321
488,97.054488,95.825536,97.937149
489,96.92452,95.650397,97.949983
490,96.948451,95.646952,97.986435
491,96.968148,95.654232,97.98375
492,97.123251,95.761541,97.972121
493,97.021094,95.671115,97.978352
494,96.893573,95.574072,97.970885
495,97.05127,95.672033,97.973261
496,97.236448,95.766395,97.996163
497,97.338344,95.893151,97.987764
498,97.370942,95.947015,97.991836
499,97.302609,95.824337,97.999509
500,97.208698,95.73994,97.986429
501,97.316368,95.771956,97.978255
502,97.406772,95.829955,97.984959
503,97.353764,95.818302,97.98857
504,97.376069,95.808691,98.011725
505,97.493438,95.866004,97.977372
506,97.617916,95.952606,97.946586
507,97.809372,96.108876,97.95324
508,97.883765,96.193823,97.967674
509,97.741275,96.098398,97.948356
510,97.561858,95.92001,97.928544
511,97.466793,95.742983,97.903183
512,97.682949,95.918705,97.912033
513,97.831758,96.08809,97.913791
514,97.813534,96.071197,97.915978
515,97.657635,95.892264,97.908647
516,97.743595,95.888825,97.906013
517,97.755539,95.856184,97.893261
518,97.754127,95.888338,97.867675
519,97.801687,96.006731,97.864136
520,98.089821,96.251126,97.869366
521,98.236288,96.408331,97.887616
522,98.179113,96.353047,97.871018
523,98.198218,96.268896,97.854331
524,98.249882,96.280043,97.863119
525,98.334011,96.319673,97.874718
526,98.398342,96.354226,97.88202
527,98.427765,96.446928,97.884546
528,98.37888,96.417014,97.87468
529,98.241001,96.275177,97.881265
530,98.267021,96.288214,97.901784
531,98.364525,96.313094,97.88755
532,98.389618,96.341686,97.858755
533,98.31511,96.353166,97.855867
534,98.230592,96.296103,97.85878
535,98.401562,96.381337,97.84624
536,98.342294,96.339644,97.817074
537,98.247879,96.325573,97.795082
538,98.408291,96.507745,97.784532
539,98.538018,96.534899,97.785237
540,98.748169,96.689245,97.774394
541,98.786079,96.797772,97.788523
542,98.400647,96.504687,97.783424
543,98.167632,96.276771,97.758219
544,98.130241,96.206883,97.753241
545,98.139701,96.160956,97.744444
546,97.985111,95.998373,97.740826
547,97.904925,95.942488,97.761896
548,98.171593,96.156017,97.725431
549,98.359201,96.258197,97.696902
550,98.398563,96.271633,97.722356
551,98.515079,96.391211,97.722908
552,98.393835,96.295836,97.715473
553,98.235692,96.166336,97.694422
554,98.41306,96.350664,97.685124
555,98.541762,96.485309,97.686576
556,98.429421,96.334653,97.676827
557,98.338631,96.182387,97.67907
558,98.300055,96.143287,97.678231
559,98.404729,96.333054,97.667882
560,98.443574,96.382379,97.649254
561,98.392251,96.332131,97.638962
562,98.408533,96.379668,97.644911
563,98.336928,96.315937,97.639736
564,98.334793,96.274008,97.616921
565,98.177988,96.115606,97.635917
566,98.018797,95.969669,97.65018
567,98.131398,96.06626,97.645299
568,98.325873,94.35528,97.615918
569,98.441701,94.876772,97.602801
570,98.496076,96.410478,97.614425
571,98.381319,96.269803,97.589349
572,98.313765,96.246666,97.549347
573,98.383253,96.323551,97.524333
574,98.444932,96.403,97.484155
575,98.565946,96.465353,97.462546
576,98.574782,96.47579,97.464264
577,98.494931,96.422279,97.428617
578,98.332398,96.339372,97.371173
579,98.208077,96.216019,97.368861
580,98.129098,96.108403,97.3782
581,98.217707,96.112788,97.366758
582,98.362233,96.165836,97.352234
583,98.378239,96.187265,97.345766
584,98.187666,96.067571,97.345317
585,98.028455,95.935783,97.324751
586,98.053375,95.924097,97.31659
587,98.168923,95.963631,97.29826
588,98.222214,96.017235,97.286377
589,98.214157,96.059413,97.279901
590,98.070733,95.923344,97.274061
591,98.13369,95.904931,97.238207
592,98.32409,96.087404,97.206918
593,98.374737,96.142198,97.19742
594,98.338471,96.084894,97.17454
595,98.303571,96.025112,97.15076
596,98.191827,95.984458,97.142789
597,98.102621,95.927785,97.101356
598,98.195379,95.95609,97.06604
599,98.30039,96.059569,97.042157
600,98.275382,96.084829,97.033271
601,98.295239,96.085097,97.009072
602,98.346011,96.050118,97.008899
603,98.374494,96.068656,96.999266
604,98.366939,96.109546,96.996411
605,98.249255,95.956063,96.994859
606,98.225682,95.898827,96.99481
607,97.99313,95.709227,97.003916
608,98.040803,95.672391,96.975629
609,98.105105,95.750283,96.991218
610,98.130521,95.732098,96.981319
611,98.090923,95.735648,96.979251
612,98.079923,95.800815,96.977369
613,98.074874,95.758383,96.979713
614,98.062227,95.779935,96.981111
615,97.942653,95.759304,96.988663
616,97.870701,95.744254,97.022065
617,97.878693,95.723275,97.01314
618,97.79805,95.517106,97.02941
619,97.829065,95.538637,97.010614
620,97.871882,95.661687,97.038933
621,98.015008,95.692869,97.022696
622,98.200591,95.888163,97.003322
623,98.099867,95.832649,96.964777
624,98.003586,95.699187,96.955965
625,97.87151,95.543,96.972306
626,97.961156,95.558822,96.975321
627,97.929469,95.50565,96.927821
628,97.709835,95.317529,96.937939
629,97.862543,95.572926,96.949373
630,97.850591,95.584272,96.939616
631,97.826828,95.441682,96.946057
632,97.809917,95.443949,96.967175
633,98.036339,95.673787,96.952367
634,98.014025,95.641038,96.963532
635,98.05617,95.592578,96.979405
636,97.785383,95.405673,96.98034
637,97.776569,95.431396,96.983554
638,97.79211,95.390086,96.973253
639,97.997089,95.547681,97.002553
640,97.903261,95.487466,97.051385
641,98.000757,95.615587,97.052041
642,98.270376,95.782275,97.108008
643,98.061569,95.653949,97.079688
644,97.747751,95.338479,97.125141
645,97.93022,95.560213,97.10815
646,97.913584,95.552165,97.118146
647,97.847666,95.571624,97.116854
648,97.848324,95.539507,97.13444
649,97.682297,95.349344,97.177561
650,97.747472,95.392528,97.168814
651,98.037832,95.802681,97.1383
652,98.037879,95.758097,97.172863
653,97.766898,95.459956,97.196832
654,97.675563,95.357302,97.223957
655,97.69497,95.401111,97.230626
656,97.565607,95.209894,97.23729
657,97.971086,95.539135,97.290317
658,97.810559,95.417423,97.295844
659,97.600964,95.26292,97.343483
660,97.399343,95.196369,97.336847
661,97.477935,95.29313,97.320492
662,97.771366,95.526708,97.342371
663,97.741864,95.522304,97.365072
664,97.833886,95.569227,97.382994
665,97.630011,95.423304,97.401094
666,97.560942,95.388073,97.425129
667,97.541468,95.334039,97.477169
668,97.517061,95.373845,97.467054
669,97.657794,95.459003,97.499869
670,97.571792,95.412861,97.524614
671,97.464391,95.278769,97.546398
672,97.311541,95.139048,97.588069
673,97.617442,95.373704,97.565469
674,97.485679,95.313674,97.601585
675,97.501191,95.353157,97.600268
676,97.361233,95.278697,97.621455
677,97.319807,95.113268,97.640921
678,97.569175,95.355464,97.622175
679,97.581738,95.456294,97.683051
680,97.6047,95.55938,97.662563
681,97.746443,95.698574,97.655989
682,97.707243,95.578012,97.675954
683,97.410731,95.368028,97.735845
684,97.380875,95.526447,97.796293
685,97.559051,95.555494,97.825971
686,97.461998,95.536102,97.827474
687,97.936217,95.80201,97.904646
688,97.489193,95.421919,97.915457
689,97.367901,95.410864,97.918114
690,98.024378,95.925137,97.968598
691,98.130642,96.054433,98.025662
692,97.710693,95.634244,97.998906
693,97.781965,95.774795,98.036231
694,97.874713,95.926938,98.050764
695,97.974869,95.978745,98.100186
696,97.990173,95.964874,98.103701
697,98.076141,96.007851,98.151924
698,97.836032,95.665366,98.119998
699,97.927159,95.81407,98.189468
700,96.824915,97.419656,98.234016
700,96.824915,97.419656,98.234016
701,96.783193,97.415262,97.871122
702,96.805183,97.501553,97.956195
703,96.764354,97.4592,97.968397
704,96.787082,97.490634,98.006865
705,96.776873,97.512213,98.055354
706,96.771699,97.410923,98.00462
707,96.747757,97.429253,97.974355
708,96.796246,97.41877,97.892916
709,96.838296,97.377939,98.015216
710,96.806411,97.540021,98.091354
711,96.788665,97.498102,98.041072
712,96.807025,97.497225,98.053296
713,96.87604,97.48567,98.071162
714,96.829423,97.578761,98.07554
715,96.855724,97.59104,98.138556
716,96.848172,97.51464,98.094386
717,96.869296,97.56655,98.167076
718,96.913245,97.618069,98.125404
719,96.90637,97.613002,98.154314
720,96.904536,97.62724,98.132609
721,96.904271,97.618351,98.106155
722,96.950534,97.62706,98.12506
723,96.966649,97.614131,98.174858
724,96.951989,97.619059,98.194276
725,96.94049,97.6596,98.270799
726,96.922748,97.651967,98.158981
727,96.956204,97.713331,98.140674
728,96.959687,97.741886,98.186082
729,96.998787,97.764866,98.174762
730,96.997881,97.737685,98.149087
731,97.010728,97.68091,98.251722
732,97.071164,97.697151,98.222827
733,97.040351,97.730904,98.277037
734,97.095135,97.806827,98.280782
735,97.124666,97.866187,98.265747
736,97.061908,97.786437,98.302094
737,97.071589,97.808224,98.239423
738,97.072513,97.789865,98.216327
739,97.064967,97.816581,98.217911
740,97.122122,97.8594,98.339843
741,97.157243,97.888071,98.311269
742,97.140604,97.881258,98.366514
743,97.118191,97.844993,98.454699
744,97.156521,97.838124,98.337495
745,97.206608,97.867976,98.342332
746,97.250239,97.890639,98.373206
747,97.242452,97.950071,98.362247
748,97.146365,97.991143,98.354928
749,97.207609,98.008217,98.345698
750,97.281589,98.030877,98.369714
751,97.305336,97.986103,98.379693
752,97.350296,97.99712,98.428746
753,97.323221,97.981292,98.435873
754,97.309493,97.943352,98.394453
755,97.328457,97.976427,98.439098
756,97.274666,98.021176,98.481279
757,97.313754,98.00964,98.476148
758,97.368603,97.992392,98.498558
759,97.380444,98.067537,98.464269
760,97.389495,98.035258,98.443282
761,97.434264,98.066985,98.444291
762,97.447961,98.138305,98.438926
763,97.418377,98.098998,98.481275
764,97.393217,98.099395,98.486247
765,97.428811,98.172351,98.444239
766,97.47118,98.105745,98.443252
767,97.518824,98.107031,98.489519
768,97.479476,98.161023,98.486139
769,97.453071,98.210827,98.455895
770,97.459394,98.136613,98.451913
771,97.527747,98.090443,98.429627
772,97.535073,98.156206,98.436886
773,97.486101,98.227094,98.497125
774,97.507617,98.240593,98.490386
775,97.559519,98.211963,98.483725
776,97.593951,98.24088,98.519592
777,97.577963,98.251621,98.561561
778,97.517397,98.134509,98.586317
779,97.562609,98.15123,98.583654
780,97.617811,98.341978,98.604547
781,97.668419,98.35194,98.603016
782,97.720252,98.280759,98.579725
783,97.700661,98.213677,98.60584
784,97.653151,98.104537,98.568671
785,97.587518,98.167174,98.512111
786,97.649019,98.279151,98.551435
787,97.730216,98.284424,98.556822
788,97.690055,98.210187,98.578327
789,97.733732,98.22419,98.610747
790,97.795401,98.302652,98.600504
791,97.831574,98.308916,98.618217
792,97.845867,98.310038,98.618331
793,97.737154,98.347135,98.6263
794,97.701428,98.394363,98.556288
795,97.789251,98.347871,98.509475
796,97.822888,98.359904,98.555311
797,97.797192,98.432717,98.616613
798,97.776216,98.383312,98.688635
799,97.861948,98.324035,98.711292
800,97.860223,98.383933,98.71235
801,97.840053,98.444931,98.618381
802,97.862726,98.415977,98.612309
803,97.904835,98.355757,98.675899
804,97.936076,98.428531,98.628359
805,97.968698,98.471301,98.637671
806,97.963942,98.504911,98.642471
807,97.883372,98.511618,98.65214
808,97.892013,98.438271,98.633772
809,97.944735,98.493779,98.657667
810,97.969569,98.561387,98.692907
811,97.956848,98.504052,98.712435
812,97.979184,98.527178,98.682776
813,98.01936,98.548195,98.601738
814,98.017432,98.609248,98.651101
815,97.941177,98.654732,98.594377
816,98.014943,98.528727,98.619703
817,98.034828,98.522215,98.690341
818,98.02089,98.609831,98.631737
819,98.044471,98.622502,98.566132
820,98.065021,98.634324,98.536879
821,97.986195,98.555044,98.568213
822,97.925698,98.551505,98.62581
823,97.958147,98.541324,98.637201
824,98.093112,98.587602,98.614912
825,98.107841,98.54795,98.723951
826,98.048586,98.51943,98.602293
