#,Protective Aluminum Coating (SiO2),,,,,,,,,,
#WL,Primary ,Secondary,Tertiary,,,,,,,,
463,0.920,0.920,0.920,,,,,,,,0.778
464,0.920,0.920,0.920,,,,,,,,0.778
465,0.919,0.919,0.919,,,,,,,,0.777
466,0.919,0.919,0.919,,,,,,,,0.777
467,0.919,0.919,0.919,,,,,,,,0.777
468,0.919,0.919,0.919,,,,,,,,0.777
469,0.919,0.919,0.919,,,,,,,,0.777
470,0.919,0.919,0.919,,,,,,,,0.777
471,0.919,0.919,0.919,,,,,,,,0.777
472,0.919,0.919,0.919,,,,,,,,0.776
473,0.919,0.919,0.919,,,,,,,,0.776
474,0.919,0.919,0.919,,,,,,,,0.776
475,0.919,0.919,0.919,,,,,,,,0.776
476,0.919,0.919,0.919,,,,,,,,0.776
477,0.919,0.919,0.919,,,,,,,,0.776
478,0.919,0.919,0.919,,,,,,,,0.776
479,0.919,0.919,0.919,,,,,,,,0.776
480,0.919,0.919,0.919,,,,,,,,0.775
481,0.919,0.919,0.919,,,,,,,,0.775
482,0.919,0.919,0.919,,,,,,,,0.775
483,0.919,0.919,0.919,,,,,,,,0.775
484,0.919,0.919,0.919,,,,,,,,0.775
485,0.919,0.919,0.919,,,,,,,,0.775
486,0.918,0.918,0.918,,,,,,,,0.775
487,0.918,0.918,0.918,,,,,,,,0.775
488,0.918,0.918,0.918,,,,,,,,0.775
489,0.918,0.918,0.918,,,,,,,,0.775
490,0.918,0.918,0.918,,,,,,,,0.775
491,0.918,0.918,0.918,,,,,,,,0.774
492,0.918,0.918,0.918,,,,,,,,0.774
493,0.918,0.918,0.918,,,,,,,,0.774
494,0.918,0.918,0.918,,,,,,,,0.774
495,0.918,0.918,0.918,,,,,,,,0.773
496,0.918,0.918,0.918,,,,,,,,0.773
497,0.918,0.918,0.918,,,,,,,,0.773
498,0.918,0.918,0.918,,,,,,,,0.772
499,0.917,0.917,0.917,,,,,,,,0.772
500,0.917,0.917,0.917,,,,,,,,0.772
501,0.917,0.917,0.917,,,,,,,,0.772
502,0.917,0.917,0.917,,,,,,,,0.771
503,0.917,0.917,0.917,,,,,,,,0.771
504,0.917,0.917,0.917,,,,,,,,0.771
505,0.917,0.917,0.917,,,,,,,,0.770
506,0.917,0.917,0.917,,,,,,,,0.770
507,0.916,0.916,0.916,,,,,,,,0.770
508,0.916,0.916,0.916,,,,,,,,0.769
509,0.916,0.916,0.916,,,,,,,,0.769
510,0.916,0.916,0.916,,,,,,,,0.769
511,0.916,0.916,0.916,,,,,,,,0.769
512,0.916,0.916,0.916,,,,,,,,0.768
513,0.916,0.916,0.916,,,,,,,,0.768
514,0.916,0.916,0.916,,,,,,,,0.768
515,0.916,0.916,0.916,,,,,,,,0.767
516,0.915,0.915,0.915,,,,,,,,0.767
517,0.915,0.915,0.915,,,,,,,,0.767
518,0.915,0.915,0.915,,,,,,,,0.767
519,0.915,0.915,0.915,,,,,,,,0.766
520,0.915,0.915,0.915,,,,,,,,0.766
521,0.915,0.915,0.915,,,,,,,,0.766
522,0.915,0.915,0.915,,,,,,,,0.766
523,0.915,0.915,0.915,,,,,,,,0.765
524,0.915,0.915,0.915,,,,,,,,0.765
525,0.915,0.915,0.915,,,,,,,,0.765
526,0.914,0.914,0.914,,,,,,,,0.765
527,0.914,0.914,0.914,,,,,,,,0.765
528,0.914,0.914,0.914,,,,,,,,0.764
529,0.914,0.914,0.914,,,,,,,,0.764
530,0.914,0.914,0.914,,,,,,,,0.764
531,0.914,0.914,0.914,,,,,,,,0.764
532,0.914,0.914,0.914,,,,,,,,0.763
533,0.914,0.914,0.914,,,,,,,,0.763
534,0.914,0.914,0.914,,,,,,,,0.763
535,0.914,0.914,0.914,,,,,,,,0.763
536,0.914,0.914,0.914,,,,,,,,0.763
537,0.914,0.914,0.914,,,,,,,,0.762
538,0.913,0.913,0.913,,,,,,,,0.762
539,0.913,0.913,0.913,,,,,,,,0.762
540,0.913,0.913,0.913,,,,,,,,0.762
541,0.913,0.913,0.913,,,,,,,,0.762
542,0.913,0.913,0.913,,,,,,,,0.761
543,0.913,0.913,0.913,,,,,,,,0.761
544,0.913,0.913,0.913,,,,,,,,0.761
545,0.913,0.913,0.913,,,,,,,,0.761
546,0.913,0.913,0.913,,,,,,,,0.761
547,0.913,0.913,0.913,,,,,,,,0.761
548,0.913,0.913,0.913,,,,,,,,0.760
549,0.913,0.913,0.913,,,,,,,,0.760
550,0.913,0.913,0.913,,,,,,,,0.760
551,0.913,0.913,0.913,,,,,,,,0.760
552,0.913,0.913,0.913,,,,End G Filter,,,,0.760
553,0.913,0.913,0.913,,,,,,Start R Filter,,0.760
554,0.913,0.913,0.913,,,,,,,,0.760
555,0.912,0.912,0.912,,,,,,,,0.760
556,0.912,0.912,0.912,,,,,,,,0.760
557,0.912,0.912,0.912,,,,,,,,0.760
558,0.912,0.912,0.912,,,,,,,,0.760
559,0.912,0.912,0.912,,,,,,,,0.759
560,0.912,0.912,0.912,,,,,,,,0.759
561,0.912,0.912,0.912,,,,,,,,0.759
562,0.912,0.912,0.912,,,,,,,,0.759
563,0.912,0.912,0.912,,,,,,,,0.759
564,0.912,0.912,0.912,,,,,,,,0.759
565,0.912,0.912,0.912,,,,,,,,0.759
566,0.912,0.912,0.912,,,,,,,,0.759
567,0.912,0.912,0.912,,,,,,,,0.759
568,0.912,0.912,0.912,,,,,,,,0.759
569,0.912,0.912,0.912,,,,,,,,0.759
570,0.912,0.912,0.912,,,,,,,,0.759
571,0.912,0.912,0.912,,,,,,,,0.759
572,0.912,0.912,0.912,,,,,,,,0.759
573,0.912,0.912,0.912,,,,,,,,0.759
574,0.912,0.912,0.912,,,,,,,,0.759
575,0.912,0.912,0.912,,,,,,,,0.758
576,0.912,0.912,0.912,,,,,,,,0.758
577,0.912,0.912,0.912,,,,,,,,0.758
578,0.912,0.912,0.912,,,,,,,,0.758
579,0.912,0.912,0.912,,,,,,,,0.758
580,0.912,0.912,0.912,,,,,,,,0.758
581,0.911,0.911,0.911,,,,,,,,0.757
582,0.911,0.911,0.911,,,,,,,,0.757
583,0.911,0.911,0.911,,,,,,,,0.756
584,0.911,0.911,0.911,,,,,,,,0.756
585,0.911,0.911,0.911,,,,,,,,0.756
586,0.911,0.911,0.911,,,,,,,,0.755
587,0.911,0.911,0.911,,,,,,,,0.755
588,0.910,0.910,0.910,,,,,,,,0.755
589,0.910,0.910,0.910,,,,,,,,0.754
590,0.910,0.910,0.910,,,,,,,,0.754
591,0.910,0.910,0.910,,,,,,,,0.754
592,0.910,0.910,0.910,,,,,,,,0.753
593,0.910,0.910,0.910,,,,,,,,0.753
594,0.910,0.910,0.910,,,,,,,,0.753
595,0.909,0.909,0.909,,,,,,,,0.752
596,0.909,0.909,0.909,,,,,,,,0.752
597,0.909,0.909,0.909,,,,,,,,0.752
598,0.909,0.909,0.909,,,,,,,,0.751
599,0.909,0.909,0.909,,,,,,,,0.751
600,0.909,0.909,0.909,,,,,,,,0.751
601,0.909,0.909,0.909,,,,,,,,0.750
602,0.909,0.909,0.909,,,,,,,,0.750
603,0.908,0.908,0.908,,,,,,,,0.750
604,0.908,0.908,0.908,,,,,,,,0.749
605,0.908,0.908,0.908,,,,,,,,0.749
606,0.908,0.908,0.908,,,,,,,,0.749
607,0.908,0.908,0.908,,,,,,,,0.749
608,0.908,0.908,0.908,,,,,,,,0.748
609,0.908,0.908,0.908,,,,,,,,0.748
610,0.908,0.908,0.908,,,,,,,,0.748
